customer id,channel,Nearest_distance_cosco,Net Sales,Age,children count,Transaction_date,Martial status,Region,Loyality_flag,coupon amount,Customer_type,Race_cd,payment,Brands,Income,Orders groceries,Orders_cerials,Orders_chokolates,Orders dentals,Orders cosmetics,Orders_ready_eat,Orders_braverage,Orders_frozen,Loyality_amt,segments
3252,Mobile,15,831309,33,3,2017-04-06,1,Tampa–St. Petersburg,0,47,Busines,Hispanic,visa, AB Electrolux,4071,0,9,5,1,5,8,2,2,161,1
8431,Email,7,993939,87,1,2016-03-01,1,Seattle,0,2,consumer,white,Mastercard, Brown-Forman,4552,3,4,5,7,2,6,6,7,92,2
3294,store,20,783846,84,1,2016-07-05,1,San Diego,0,37,Busines,asian,cash, Kimberly-Clark Corp,4800,7,4,4,7,7,3,5,5,96,6
8872,store,37,436851,36,3,2017-10-16,0,Chicago,1,17,Busines,spanish,Ewallet, Electronic Arts*,3917,0,8,9,3,10,10,0,1,63,5
3355,direct,34,629518,94,4,2017-09-23,1,New York,0,35,consumer,Native,Amex, Kering,3201,8,10,0,9,3,2,6,9,474,4
3581,store,43,647513,24,1,2016-10-01,0,Boston,0,45,Busines,asian,Mastercard, Kellogg Co,3131,0,7,8,8,4,1,4,10,132,4
4134,Email,39,937976,58,2,2016-12-15,0,Seattle,1,9,Busines,white,Amex, Philip Morris International,3747,6,1,9,3,9,7,1,2,202,1
6748,Mobile,49,312346,29,2,2016-06-01,1,Atlanta,0,16,Busines,asian,cash, Arcelik A,4261,5,1,8,2,4,3,3,2,313,1
2723,Mobile,3,810271,10,1,2016-01-08,0,"Washington, D.C",1,34,Homeoffice,spanish,Ewallet, Carlsberg A/S*,3890,0,0,6,7,2,7,10,9,170,3
6253,Mobile,13,526702,24,2,2017-03-17,1,Los Angeles,1,2,Homeoffice,asian,visa," Hasbro, Inc",4054,9,3,0,2,10,10,1,1,281,3
8505,store,50,132104,56,1,2016-12-26,0,Denver,0,14,Busines,black,cash, ITC Ltd,4624,2,3,9,0,9,7,10,0,222,6
2751,Email,17,860111,15,4,2016-05-05,0,Seattle,1,14,Busines,Hispanic,Ewallet, Nipponham Group*,4046,8,0,6,9,8,6,8,8,76,4
3192,store,44,317003,61,3,2017-04-23,0,Los Angeles,1,7,consumer,black,Amex, Procter & Gamble,4021,4,0,1,0,10,10,6,5,347,3
2885,store,29,764511,67,3,2016-06-15,0,San Francisco,1,36,consumer,spanish,Amex, Compagnie Financiere Richemont SA*,4356,6,2,2,0,3,3,7,4,487,5
8706,store,8,96337,34,4,2017-10-07,1,Houston,0,40,consumer,Hispanic,Amex, Mondelez International,4818,8,10,8,4,5,7,3,6,436,5
2127,direct,27,189516,47,3,2017-03-03,1,Chicago,1,16,Busines,Hispanic,cash, Nintendo Co,3411,10,10,9,3,2,6,3,5,139,6
6418,Mobile,42,136601,73,2,2017-08-11,0,Seattle,0,47,consumer,Hispanic,Ewallet," Christian Dior, SE*",4196,3,5,2,4,8,3,3,8,331,2
8508,Email,7,414743,19,1,2017-03-28,1,Minneapolis–St. Paul,1,37,Homeoffice,black,Amex, Imperial Brands PLC,3352,4,2,9,6,5,7,0,2,32,4
7942,store,45,322447,33,1,2016-02-20,0,Boston,0,1,Homeoffice,spanish,Ewallet, Kirin Holdings,4874,5,7,10,2,8,7,7,7,491,1
8398,direct,40,821007,26,2,2016-02-21,0,Baltimore,1,49,Homeoffice,black,cash, Adidas AG,4485,1,6,2,6,9,8,2,7,350,3
6397,Email,44,917515,98,4,2017-08-18,0,Atlanta,1,42,consumer,Hispanic,cash, Clorox Co,3652,6,5,10,2,6,10,2,6,24,2
2385,Email,34,15388,66,2,2016-09-08,0,Riverside–San Bernardino,1,39,consumer,Hispanic,cash, Kewpie Corp,4056,0,7,10,3,8,1,1,9,477,6
8482,store,6,252686,39,4,2017-07-08,1,Detroit,1,33,Homeoffice,spanish,cash, VF Corp,3466,7,4,0,8,2,6,3,9,360,3
6434,Mobile,2,816127,50,1,2017-01-10,0,Detroit,1,6,consumer,asian,visa, Tyson Foods,4098,8,1,4,3,6,9,5,3,232,1
2289,store,28,798004,23,4,2017-11-22,1,Minneapolis–St. Paul,1,43,consumer,spanish,Amex, Imperial Brands PLC,4054,10,10,8,4,1,7,6,1,249,1
7910,store,14,945929,56,1,2017-10-09,1,Minneapolis–St. Paul,1,23,Busines,white,Mastercard, Qingdao Haier Co,4346,9,6,2,10,0,0,7,3,87,1
4513,store,45,260883,83,3,2016-10-16,1,Atlanta,0,18,consumer,black,Ewallet, Bayer Consumer Health,4309,2,1,9,8,10,0,5,7,494,6
1252,direct,37,154767,33,4,2016-06-05,1,Los Angeles,0,7,consumer,Native,cash, Johnson & Johnson (Consumer),3640,4,7,7,8,9,7,10,3,209,5
6122,Mobile,49,560971,12,3,2017-08-23,0,"Washington, D.C",0,26,Busines,Hispanic,visa, Hormel Foods,4049,0,3,6,8,10,8,5,9,227,3
3066,Email,24,348777,30,2,2016-08-23,1,Houston,1,21,Busines,Hispanic,Mastercard," Mattel, Inc",4230,1,10,2,8,5,3,8,4,198,5
6795,Email,31,169903,28,4,2017-04-08,0,Dallas–Fort Worth,0,12,Busines,black,Mastercard, ITC Ltd,4450,4,3,10,6,7,9,0,6,314,3
7099,store,2,966922,17,2,2017-11-09,1,Miami,0,33,Homeoffice,Hispanic,visa, Ralph Lauren Corp,4869,2,9,6,9,7,0,7,8,117,6
5208,Mobile,45,427101,23,4,2017-05-16,0,Detroit,1,35,Homeoffice,Native,Amex, MolsonCoors Brewing Co,3188,8,4,4,3,2,7,4,6,430,3
5273,Mobile,46,963142,36,1,2016-10-24,1,Minneapolis–St. Paul,0,13,consumer,Native,cash, Newell Brands,4789,5,9,1,1,0,9,4,7,276,2
8850,store,11,295806,91,2,2016-02-17,0,Baltimore,0,31,Busines,black,Mastercard, Groupe SEB*,3624,2,10,4,7,9,10,7,2,21,6
4646,direct,15,459248,54,2,2017-02-23,0,San Francisco,1,32,Homeoffice,spanish,Amex, Kewpie Corp,4763,6,4,1,6,3,4,0,2,31,2
6994,Email,45,59600,23,4,2017-10-01,0,Boston,1,9,consumer,spanish,Ewallet, Parmalat SpA*,3868,5,6,10,0,7,2,5,0,475,1
7044,Mobile,9,718317,90,1,2017-08-10,0,Miami,1,32,Homeoffice,spanish,Ewallet, BSH Hausgeräte,4793,1,9,5,5,4,3,0,10,355,2
6910,Mobile,16,188808,39,3,2016-08-26,1,Miami,1,24,consumer,white,cash, General Mills,3995,4,7,10,6,1,8,9,0,49,2
7211,store,43,390185,90,4,2016-07-22,1,Baltimore,0,5,Busines,spanish,visa, Conagra Brands,3622,1,4,4,8,0,7,9,6,102,3
6860,direct,49,718341,30,4,2017-10-18,0,Boston,1,2,Busines,asian,Amex, Colgate-Palmolive Co,3601,5,6,6,5,1,8,0,1,228,2
6805,Mobile,24,892442,92,1,2017-11-30,1,Los Angeles,0,25,Busines,black,Ewallet, RB*,3768,8,3,0,3,8,1,3,3,49,3
5566,store,46,198465,88,2,2016-01-21,1,San Francisco,1,21,consumer,spanish,Ewallet, GlaxoSmithKline Consumer Healthcare,4749,7,10,3,3,5,10,3,2,432,4
7990,Mobile,25,768388,10,2,2016-08-11,0,Dallas–Fort Worth,0,43,Homeoffice,white,visa, JBS S,4796,5,1,10,7,1,3,5,6,483,4
4148,store,10,459274,59,4,2017-06-15,1,Baltimore,0,25,consumer,black,Mastercard, Dean Foods Co,4386,10,5,1,8,3,1,10,2,59,4
4629,direct,35,759674,89,2,2016-07-27,0,Miami,1,25,Busines,spanish,Mastercard, Nintendo Co,4180,4,0,3,10,0,2,1,7,47,3
6070,store,27,987263,61,1,2017-03-17,1,New York,0,40,Homeoffice,Native,Amex, Herbalife Ltd,4984,4,0,10,0,7,2,1,3,25,5
2496,Email,25,505981,74,3,2017-09-10,0,Miami,0,42,consumer,Native,visa, Associated British Foods,3358,6,3,2,5,8,0,7,6,427,2
1044,direct,41,590594,40,4,2017-01-23,0,Phoenix,1,8,Busines,Hispanic,cash," Hasbro, Inc",4377,3,6,6,8,9,9,5,6,347,3
4405,Mobile,50,936415,60,1,2017-04-23,0,Tampa–St. Petersburg,1,40,Busines,white,Mastercard, Dean Foods Co,3571,0,3,5,7,2,10,8,5,69,6
1515,Mobile,31,651349,13,1,2016-11-20,1,"Washington, D.C",0,50,Homeoffice,white,cash, China Mengniu Dairy Co,3005,6,9,10,5,0,6,9,10,408,6
5270,store,9,548736,60,1,2017-05-25,1,Tampa–St. Petersburg,0,35,Homeoffice,asian,Ewallet, JBS S,3072,7,9,4,8,9,7,7,5,450,6
7029,Email,49,886590,11,2,2017-05-31,1,Seattle,0,21,Busines,black,Mastercard, Kellogg Co,4161,9,4,9,3,2,1,2,3,243,2
3210,Email,30,691528,99,3,2017-06-02,1,San Diego,1,49,Busines,black,Ewallet, Dean Foods Co,4897,0,9,9,0,9,3,0,8,450,1
5193,direct,40,922529,63,4,2017-09-09,1,San Diego,0,49,Busines,asian,visa, Imperial Brands PLC,4797,5,9,4,8,6,5,6,9,182,3
8882,store,26,371561,10,1,2016-06-27,0,Philadelphia,0,24,Busines,black,Mastercard, Johnson & Johnson (Consumer),4464,7,3,7,1,5,4,7,3,415,2
1896,Email,1,436647,48,3,2016-04-24,0,Seattle,1,40,Busines,white,Mastercard, Kellogg Co,3889,9,4,5,8,5,6,6,2,426,5
1966,store,5,740890,58,1,2017-11-27,0,Philadelphia,1,43,Homeoffice,asian,cash, Imperial Brands PLC,4944,1,1,3,3,5,5,2,9,85,5
2672,direct,27,74613,79,3,2016-01-18,0,Boston,1,45,Homeoffice,spanish,Mastercard, Arcelik A,3724,9,3,0,2,6,10,6,8,48,2
6153,store,44,37688,56,4,2017-02-08,1,Riverside–San Bernardino,0,50,consumer,Hispanic,Amex, Fonterra Cooperative Group Ltd,4316,10,2,10,5,0,6,3,0,485,1
1391,store,27,385912,22,1,2016-09-17,0,San Diego,0,15,Busines,Hispanic,Amex, Hershey Co,4666,2,5,2,5,10,7,9,9,226,4
7504,direct,30,168773,93,4,2016-03-15,1,San Diego,1,40,consumer,asian,cash, Altria Group,3219,8,2,2,5,9,4,6,2,244,4
1197,Email,24,27310,32,3,2016-02-07,0,Detroit,1,43,Homeoffice,black,cash, Post Holdings,3309,10,1,10,2,2,8,9,9,221,5
4020,store,15,894757,64,4,2017-03-27,0,Seattle,0,15,Homeoffice,Hispanic,Amex, MolsonCoors Brewing Co,4488,1,7,5,9,3,5,6,4,320,5
1130,Mobile,27,682549,60,2,2017-05-18,1,Baltimore,0,37,consumer,asian,Ewallet, Kellogg Co,3341,2,9,5,0,3,1,7,0,242,5
4995,store,19,727913,14,4,2017-04-14,0,Philadelphia,1,40,consumer,black,Ewallet, BRF - Brasil Foods*,3811,1,10,3,2,2,5,7,8,188,2
1288,Email,8,50186,62,1,2016-09-03,1,San Diego,0,46,Homeoffice,Hispanic,cash, Altria Group,4779,4,4,4,4,6,7,7,1,182,1
6567,Email,27,24235,82,2,2016-04-29,0,Phoenix,1,13,Homeoffice,Native,Ewallet, Kirin Holdings,4750,8,6,5,9,8,7,6,4,303,1
1366,store,47,775295,88,2,2017-11-27,1,Philadelphia,0,49,Busines,Native,cash, VF Corp,3025,0,0,3,8,4,3,2,5,151,1
6141,Mobile,19,867051,34,2,2017-06-24,1,Chicago,1,41,Homeoffice,asian,Ewallet, PT Gudang Garam*,4066,3,8,6,3,7,8,5,8,466,2
7017,direct,30,471366,58,2,2017-11-28,0,Chicago,0,13,Homeoffice,Native,Mastercard, Dean Foods Co,3198,6,2,1,0,0,10,6,0,388,4
4356,store,46,344655,23,1,2017-05-19,0,Miami,1,50,Homeoffice,asian,Amex, Hanesbrands,4704,2,3,7,6,10,10,7,7,438,6
6983,direct,25,529545,62,3,2016-10-17,1,San Diego,1,36,Busines,white,Ewallet, Beiersdorf AG*,3796,4,10,5,1,2,10,10,9,285,2
6283,store,35,444502,54,2,2017-02-20,1,Philadelphia,0,7,Homeoffice,asian,cash, Sapporo Holdings Ltd,4447,4,5,3,3,8,6,5,10,58,2
7996,store,3,61301,72,2,2016-12-16,1,Tampa–St. Petersburg,1,10,Homeoffice,asian,cash," Mattel, Inc",4455,8,6,7,8,2,5,3,6,347,6
8157,direct,30,505898,68,1,2017-03-14,0,Miami,0,4,Homeoffice,black,Amex," Grupo Bimbo, S",3428,10,3,7,9,0,3,8,8,365,2
8810,Email,43,764582,44,4,2016-11-10,1,Los Angeles,1,35,consumer,spanish,Amex, Unicharm Corp,4826,5,9,0,10,4,7,9,8,71,5
8598,direct,18,303068,86,4,2017-06-21,0,Boston,1,12,Homeoffice,Native,Mastercard, Whirlpool Corp,3668,9,2,2,10,1,9,1,2,445,3
2188,Email,33,240284,97,4,2016-01-30,1,Boston,1,14,consumer,black,visa, Procter & Gamble,3933,1,2,9,3,10,5,9,3,406,3
6072,Mobile,7,143949,48,2,2017-02-04,1,Minneapolis–St. Paul,1,34,consumer,asian,Ewallet, GlaxoSmithKline Consumer Healthcare,4088,8,10,9,6,2,1,2,0,165,3
2462,Email,50,328077,75,2,2016-12-23,0,Detroit,0,42,Busines,Native,Mastercard, Constellation Brands,4832,2,2,6,4,10,4,9,0,324,5
7305,Mobile,28,225877,36,1,2017-01-27,1,Miami,0,25,consumer,Native,visa, Kao Corp,3790,8,1,5,0,8,5,10,10,39,3
1045,Mobile,34,969253,14,4,2017-03-17,1,Los Angeles,0,31,Homeoffice,Hispanic,visa, Campbell Soup Company,3537,2,1,0,9,10,10,6,5,440,2
7600,direct,28,749392,57,1,2017-04-02,1,Minneapolis–St. Paul,1,4,Homeoffice,asian,visa, Johnson & Johnson (Consumer),4319,9,10,9,2,8,5,3,0,140,4
7237,Email,5,825893,13,3,2017-10-15,0,Los Angeles,0,11,Busines,black,visa, Japan Tobacco,3992,8,2,5,9,2,0,8,10,412,6
8485,Mobile,6,81969,56,1,2017-12-26,0,Philadelphia,0,47,consumer,Native,Ewallet, Nintendo Co,4780,4,7,0,3,5,1,7,2,355,3
8512,store,1,394243,90,1,2017-07-20,0,Detroit,0,45,consumer,Native,Ewallet, British American Tobacco PLC,3139,1,5,1,1,1,6,2,4,21,6
2719,direct,40,281493,44,1,2016-02-02,0,Baltimore,0,28,Homeoffice,Native,Amex, Beiersdorf AG*,4823,2,6,4,10,7,6,9,1,202,2
6709,Email,28,251006,28,3,2016-05-20,0,Detroit,0,13,Busines,asian,visa, Carlsberg A/S*,4028,4,8,8,0,9,3,9,6,322,5
1115,Email,17,773162,69,4,2017-10-28,1,Baltimore,1,26,consumer,Hispanic,Amex, ITC Ltd,4408,4,10,8,1,4,5,9,0,133,4
1906,Mobile,5,619318,47,2,2017-03-21,1,Los Angeles,0,33,consumer,white,visa, Uni-President Enterprises,4141,2,2,9,9,1,1,1,0,387,2
8409,Mobile,48,665764,11,2,2017-11-24,0,Boston,0,29,Homeoffice,spanish,Ewallet, Bandai Namco Holdings*,4126,8,6,6,2,8,3,6,10,188,6
4155,store,22,38348,83,1,2016-11-24,1,San Diego,1,31,Homeoffice,black,Amex, Procter & Gamble,4416,8,2,3,0,7,3,3,2,399,6
3608,store,17,328637,89,3,2016-12-22,0,"Washington, D.C",0,33,Busines,black,Amex, Uni-President Enterprises,4466,4,8,7,1,1,7,7,1,440,2
8305,store,12,600887,87,3,2016-02-25,1,Baltimore,1,7,Homeoffice,black,cash, BRF - Brasil Foods*,3383,10,4,5,8,7,5,0,1,208,6
2440,direct,12,805966,88,4,2016-05-19,1,Denver,0,7,Busines,black,Mastercard, Diageo PLC,4157,7,10,5,6,0,9,7,10,234,6
7954,direct,6,360048,57,4,2017-06-30,1,Minneapolis–St. Paul,0,29,Busines,asian,Ewallet, Pernod Ricard*,3074,5,0,2,0,4,3,9,8,239,6
4358,direct,2,414776,69,2,2016-03-01,0,New York,1,34,consumer,spanish,visa, Tyson Foods,4189,3,2,7,1,6,6,4,5,372,5
8251,Email,35,314375,12,3,2016-10-17,0,Riverside–San Bernardino,1,50,Homeoffice,asian,Amex," Nike, Inc",3488,7,10,5,1,0,3,7,6,393,1
7890,Mobile,25,595972,34,3,2016-07-15,1,Houston,0,2,Homeoffice,white,cash, Whirlpool Corp,4441,10,3,1,9,1,10,10,8,488,6
4746,store,1,909580,64,3,2017-04-15,0,Phoenix,1,8,Homeoffice,black,visa, Dr Pepper Snapple Group,4088,7,7,7,7,1,4,8,4,292,2
4395,direct,45,984680,56,3,2016-11-02,1,Tampa–St. Petersburg,1,22,Homeoffice,asian,Ewallet, Kao Corp,3301,8,10,2,5,1,3,6,2,123,5
3879,direct,50,441193,41,2,2017-11-06,0,Seattle,1,44,Busines,black,cash, Johnson & Johnson (Consumer),4651,2,6,10,9,7,0,0,5,84,2
3691,Email,11,122749,88,3,2017-03-01,1,San Diego,1,42,Homeoffice,black,cash, Svenska Cellulosa AB SCA,4602,9,7,0,10,10,2,3,2,206,5
6976,Email,8,715024,30,3,2016-12-18,0,Seattle,1,43,consumer,spanish,visa, Groupe SEB*,3069,0,4,4,5,1,10,3,2,321,4
6120,direct,36,552987,15,4,2017-12-09,1,Detroit,1,45,consumer,black,Amex, Colgate-Palmolive Co,4946,8,2,6,8,4,7,8,4,427,4
5948,Email,27,958460,92,1,2017-09-03,0,Baltimore,1,31,Homeoffice,spanish,Amex, Heineken Holding N,3485,10,9,5,2,3,10,6,3,129,1
6530,direct,1,201006,51,4,2017-11-29,1,New York,1,43,consumer,asian,Ewallet, Thai Beverage Public Co,4779,10,9,2,2,9,2,10,4,96,4
3594,store,24,150705,63,4,2017-06-03,1,Dallas–Fort Worth,1,48,consumer,Hispanic,cash, AB Electrolux,4146,3,4,6,6,1,0,6,8,159,2
8358,Email,14,704737,13,2,2017-08-07,1,"Washington, D.C",0,23,consumer,spanish,Ewallet, San Miguel Corp,4213,7,10,2,6,6,6,9,0,235,4
2835,Mobile,12,718980,44,1,2016-08-28,0,"Washington, D.C",0,21,consumer,black,visa, Arcelik A,3899,1,9,7,5,0,7,10,8,183,6
4701,direct,15,152325,79,1,2016-08-21,0,"Washington, D.C",0,49,consumer,asian,visa, Tyson Foods,3624,8,1,7,2,3,2,5,1,491,6
4259,Email,45,844782,13,3,2017-02-07,1,Phoenix,0,21,Busines,asian,visa, 3M Co,4435,4,5,3,7,7,5,1,5,184,3
6633,direct,41,366717,31,1,2017-05-22,1,"Washington, D.C",1,10,Busines,Hispanic,Amex, Anheuser-Busch InBev,3056,8,8,9,6,10,5,3,10,355,1
3789,Mobile,12,802436,49,4,2017-04-14,0,Los Angeles,0,46,Busines,black,visa," Mattel, Inc",4770,0,5,4,10,0,8,2,10,453,2
2579,Email,27,812160,10,3,2017-11-21,1,New York,1,27,Homeoffice,spanish,Mastercard, Newell Brands,3331,5,7,5,10,5,6,5,6,249,5
7188,direct,23,815150,54,1,2016-12-11,1,Phoenix,1,5,consumer,spanish,Mastercard, Henkel AG,4628,7,0,5,4,3,4,1,4,213,2
1638,Mobile,14,788256,25,3,2017-10-23,0,Chicago,1,39,Homeoffice,Hispanic,cash, Swatch Group SA*,3450,6,4,4,4,9,1,2,4,391,3
6211,store,2,830598,22,1,2017-03-12,1,San Francisco,1,33,consumer,Native,Mastercard, Spectrum Brands Holdings,3785,5,10,1,4,10,4,5,4,478,4
1630,direct,28,880093,81,3,2017-01-15,1,San Diego,0,18,Homeoffice,white,cash, Carlsberg A/S*,4009,1,5,0,2,2,9,2,2,453,3
4097,Mobile,21,161750,11,1,2017-05-02,1,Seattle,0,41,Busines,Native,Amex, Adidas AG,3547,6,1,5,5,1,2,3,5,399,6
4199,store,16,210811,65,2,2016-03-21,0,Philadelphia,0,44,consumer,asian,Amex, Svenska Cellulosa AB SCA,3551,8,2,2,3,7,10,6,6,134,6
7086,Mobile,42,239377,17,4,2016-10-12,0,Chicago,1,35,consumer,white,Mastercard, Bayer Consumer Health,3715,4,0,2,7,2,4,1,3,430,5
5231,Mobile,30,102029,82,2,2017-07-28,1,Houston,0,39,Busines,asian,Amex, Pernod Ricard*,3154,6,10,8,1,7,5,2,3,304,1
8775,store,1,957948,16,1,2017-11-28,1,San Francisco,1,45,Homeoffice,white,Amex, Hershey Co,3064,6,0,0,5,9,3,6,7,145,2
7550,Mobile,39,34862,98,2,2017-04-04,0,Chicago,0,2,Homeoffice,white,cash, BRF - Brasil Foods*,3779,8,9,6,2,3,0,2,10,496,1
6948,store,50,880240,44,3,2017-02-19,1,Atlanta,1,5,consumer,black,Mastercard, WH Group Ltd,4213,3,2,4,5,5,9,0,4,220,5
4585,Email,33,704070,13,4,2017-10-11,0,New York,1,39,Homeoffice,spanish,visa, Avon Products,4657,4,10,0,4,0,1,5,0,151,6
4668,Mobile,21,133800,57,1,2016-08-30,0,Dallas–Fort Worth,1,2,Homeoffice,asian,Mastercard, Dr Pepper Snapple Group,3952,5,0,2,4,7,5,10,2,149,5
3339,direct,50,636269,87,3,2017-03-31,1,"Washington, D.C",1,3,Homeoffice,Native,Ewallet, Mondelez International,4534,1,9,3,1,5,3,3,8,434,6
7231,Email,17,25729,33,4,2016-07-02,0,Riverside–San Bernardino,0,48,Homeoffice,spanish,Amex, Altria Group,3865,3,7,1,6,6,2,3,10,422,4
3646,Email,49,95743,26,1,2017-10-26,0,San Francisco,0,8,Busines,Hispanic,Amex, Dean Foods Co,4349,0,5,9,2,6,8,2,8,143,6
2987,Email,46,816325,24,1,2017-11-14,1,Denver,0,38,Homeoffice,Hispanic,cash," Christian Dior, SE*",4993,2,2,7,1,0,0,9,6,265,1
8079,Mobile,27,3056,66,1,2017-09-18,0,Minneapolis–St. Paul,0,43,Homeoffice,black,Amex, PT Gudang Garam*,4342,3,5,10,5,6,1,8,4,442,4
7546,Mobile,13,907432,83,1,2017-11-11,1,Philadelphia,0,40,Busines,spanish,visa, Hershey Co,4918,1,2,8,8,7,8,8,5,51,5
6380,direct,30,810753,55,4,2016-01-10,0,Chicago,0,41,Busines,spanish,Mastercard, Electronic Arts*,3407,7,8,1,7,2,4,6,5,173,2
6442,Email,20,355560,71,1,2016-09-15,1,Boston,0,5,Busines,spanish,Ewallet, Uni-President Enterprises,4985,1,3,3,8,5,10,5,9,159,6
4689,Mobile,13,760340,76,3,2017-11-07,0,Dallas–Fort Worth,1,48,Busines,asian,Mastercard," Nike, Inc",3993,7,8,4,8,9,1,8,10,240,4
4316,Email,17,472802,76,1,2017-06-21,1,Chicago,0,1,consumer,black,Amex, Parmalat SpA*,3849,7,6,9,7,6,5,9,9,273,4
5873,store,43,429581,56,1,2017-08-15,1,Philadelphia,0,4,consumer,white,Amex, VF Corp,3332,4,0,3,2,6,4,4,10,284,4
6839,Email,48,914345,53,2,2017-08-21,1,Tampa–St. Petersburg,1,7,consumer,spanish,visa, Ralph Lauren Corp,4901,6,10,9,4,6,9,9,10,487,2
4298,direct,18,317622,16,3,2016-12-27,1,Atlanta,1,25,consumer,Native,Amex, Nestlé SA*,4570,8,1,9,5,7,4,7,8,289,5
5716,direct,28,183756,50,3,2016-09-01,1,Minneapolis–St. Paul,0,40,Busines,Hispanic,cash, Arcelik A,3480,0,2,6,6,3,6,3,8,387,4
7143,Mobile,31,291763,22,4,2016-11-06,0,Detroit,1,11,Homeoffice,asian,Ewallet," Mattel, Inc",4199,8,5,4,8,2,2,6,3,211,6
8295,direct,6,914783,58,4,2017-06-22,0,Dallas–Fort Worth,0,47,Busines,black,Ewallet, Avon Products,4695,4,5,1,6,0,0,7,10,39,2
5596,store,12,167418,21,2,2017-04-06,1,Atlanta,0,18,Busines,spanish,Ewallet, McCormick & Co,4719,5,4,4,1,3,7,10,6,83,3
1926,Email,48,877988,50,1,2017-06-14,1,"Washington, D.C",0,9,Busines,spanish,visa, Diageo PLC,4719,0,0,1,3,10,7,4,9,376,2
7826,Email,11,983053,71,1,2017-03-07,0,Minneapolis–St. Paul,1,13,consumer,Hispanic,cash, L’Oréal*,4871,0,5,4,3,0,5,0,10,225,2
8304,Mobile,5,537741,14,3,2016-02-08,1,Riverside–San Bernardino,1,43,Busines,black,Ewallet, Coca-Cola Co,3386,6,1,3,6,6,1,6,10,375,6
4403,direct,39,722749,13,4,2016-03-11,1,Riverside–San Bernardino,0,12,Busines,white,Amex, LVMH Moët Hennessy Louis Vuitton*,4469,1,8,5,5,7,9,10,5,78,4
2445,direct,43,17375,20,4,2017-04-22,1,Denver,1,32,consumer,Hispanic,visa, Mondelez International,4492,0,8,1,1,6,4,6,5,22,3
3404,direct,47,701027,60,3,2017-06-12,0,San Francisco,1,46,Busines,black,Amex, Clorox Co,4214,10,4,10,4,4,8,2,9,464,3
8856,direct,39,147088,96,4,2016-10-12,0,Chicago,1,48,consumer,asian,Ewallet, Asahi Group Holdings,3709,0,2,2,10,7,7,3,3,188,3
7774,Mobile,22,597552,83,3,2017-03-18,0,Seattle,0,19,Homeoffice,spanish,visa, Japan Tobacco,3455,1,4,7,9,1,7,4,3,435,4
7599,store,29,417664,81,2,2016-04-01,1,Houston,1,49,consumer,Native,Ewallet, Altria Group,3777,7,7,7,0,10,10,3,9,267,4
8307,Mobile,29,55915,10,4,2016-12-21,0,Atlanta,0,26,Busines,Native,visa, Unicharm Corp,3121,10,8,6,6,8,0,9,3,83,6
7943,Email,16,76372,82,4,2017-02-11,1,Philadelphia,1,49,consumer,Hispanic,cash, Adidas AG,4144,3,9,4,3,7,0,3,9,171,2
5757,store,48,177424,69,2,2017-07-17,0,Dallas–Fort Worth,1,24,consumer,spanish,Amex, Newell Brands,4307,9,4,6,6,4,4,4,2,428,4
8366,store,28,429234,85,4,2017-06-18,0,San Diego,1,21,Homeoffice,asian,Ewallet, BRF - Brasil Foods*,3898,5,4,9,2,7,1,3,0,269,3
6806,store,8,953064,40,3,2017-02-07,0,Boston,1,6,consumer,spanish,Mastercard, Dr Pepper Snapple Group,3564,0,9,6,5,10,8,0,0,117,2
4600,Email,15,978263,23,3,2017-09-07,1,Los Angeles,0,25,consumer,black,cash, Sapporo Holdings Ltd,4578,0,4,9,9,5,4,5,6,489,6
5048,Email,22,609725,81,3,2016-03-11,1,Los Angeles,0,23,consumer,spanish,Ewallet, Avon Products,4126,4,0,1,3,10,9,8,3,268,5
2512,Mobile,21,192077,16,2,2016-08-24,0,Philadelphia,0,47,consumer,Native,Mastercard, Fonterra Cooperative Group Ltd,3407,6,3,2,6,8,1,5,2,241,1
4227,Mobile,11,357427,41,1,2017-01-04,1,"Washington, D.C",0,38,Homeoffice,white,Mastercard, Campbell Soup Company,4756,6,5,3,7,8,9,10,8,97,2
6781,store,23,159859,32,4,2017-09-09,0,Miami,1,1,Homeoffice,white,Ewallet, Kering,4742,1,0,3,7,6,4,6,8,57,3
7534,store,34,203291,12,2,2016-02-19,1,Riverside–San Bernardino,1,27,Homeoffice,Hispanic,Mastercard, 3M Co,3155,0,8,7,0,7,2,10,5,329,2
1306,Mobile,33,302753,73,2,2017-07-12,0,Miami,0,3,consumer,asian,Mastercard," Reynolds American, Inc",3471,3,6,8,6,4,8,2,5,112,3
2818,Email,26,29700,60,2,2016-08-31,1,Phoenix,0,23,Homeoffice,white,cash, Kimberly-Clark Corp,4568,3,5,9,2,2,10,5,7,24,5
8760,store,18,11674,60,1,2016-07-30,0,Philadelphia,1,1,Homeoffice,black,Ewallet, Bandai Namco Holdings*,3397,3,8,4,3,9,9,1,7,146,3
1628,Mobile,12,351893,21,3,2016-09-24,0,Dallas–Fort Worth,0,15,Busines,Native,Mastercard, Japan Tobacco,4115,10,3,1,8,10,10,7,9,64,4
2524,Email,19,729052,75,2,2016-09-18,0,Boston,1,16,Busines,spanish,Mastercard, Henkel AG,4803,2,0,3,2,4,7,0,0,58,2
